159, -18, -9, 86.17457205967501, 1
167, -14, -10, 39.152217237999515, 1
169, -14, 10, 39.99791879732918, 1
218, 4, -4, 73.40875920527783, 1
296, 24, -21, 53.87971923984701, 1
297, 24, -11, 12.616178461742054, 1
288, 22, 2, 20.44850329033752, 1
287, 22, -15, 57.54585673324119, 1
283, 21, 13, 39.17688947512603, 1
284, 21, 15, 29.39882714639102, 1
277, 19, 10, 38.1459965658924, 1
281, 20, 9, 13.43042055662771, 1
276, 19, 7, 32.66329274980982, 1
268, 18, -17, 21.48820616260181, 1
269, 18, 14, 13.409481115881718, 1
253, 13, 20, 13.354260644259334, 1
264, 16, 5, 33.35171240921911, 1
263, 16, 0, 86.77804953287206, 1
262, 16, -12, 45.47200131448835, 1
258, 14, -13, 36.65793775425399, 1
259, 14, 13, 31.67388532011537, 1
237, 8, 20, 35.405400182848815, 1
252, 13, 12, 61.33488603431198, 1
250, 12, 11, 81.31748942177293, 1
248, 11, 12, 13.20524114511732, 1
219, 4, 21, 23.929114341987948, 1
236, 8, 12, 49.02219379475757, 1
247, 11, -4, 12.832355028376242, 1
241, 9, -2, 24.08141230307762, 1
226, 6, 13, 39.05492705690369, 1
208, 1, 20, 40.00086203681371, 1
225, 6, 11, 25.62466071173717, 1
235, 8, 8, 57.92151234114161, 1
195, -3, 21, 86.20258358047398, 1
189, -5, 20, 14.011444880886987, 1
194, -3, 16, 38.47519856151613, 1
234, 8, -9, 28.25128750616768, 1
200, -1, -2, 54.11735138160771, 1
257, 14, -17, 40.640413027984685, 1
260, 15, -18, 37.08245709511376, 1
214, 3, -7, 28.5631172856315, 1
203, 0, -4, 59.142579446910275, 1
240, 9, -15, 66.21992613194155, 1
202, 0, -7, 18.33004034613954, 1
188, -5, -3, 13.457993462382934, 1
213, 3, -13, 63.27945434832755, 1
192, -3, -8, 30.703958178998423, 1
199, -1, -10, 48.82061046523413, 1
201, 0, -11, 13.962887204326073, 1
178, -10, -10, 39.303287026588485, 1
207, 1, -17, 40.12323260348342, 1
197, -1, -17, 75.71092834684393, 1
191, -3, -16, 15.659896446909041, 1
198, -1, -13, 49.608277414913964, 1
183, -7, -13, 39.02143938153614, 1
181, -8, -13, 27.118266902802134, 1
190, -4, -10, 38.10638781354577, 1
186, -6, -11, 38.33730907541667, 1
184, -7, -11, 13.461382670199104, 1
168, -14, -9, 70.766999001429, 1
174, -12, -3, 31.352021166071918, 1
165, -15, -3, 33.85241087413107, 1
